Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,joint_feedback,Context Labels
1078,32,Love this dress!,I love this dress! i generally wear size 10 and the medium fits perfect. i'm a curvy lady and this dress fits great. i've received many compliments on it and might even get another pattern because i love it so much!,5,1,5,General,Dresses,Dresses,Love this dress! I love this dress! i generally wear size 10 and the medium fits perfect. i'm a curvy lady and this dress fits great. i've received many compliments on it and might even get another pattern because i love it so much!,fit dress|medium fit|fit perfect
1078,38,Comfortable meets cute,"This dress is adorable. it's easy to wear, really comfortable and i think looks great on. i'm 5'4"", i probably should have gotten a petite - the shortest part of the dress meets my knees. the fabric is quite soft, flows like jersey - it does seem to be a little cheaper and i can't speak to durability yet...hoping it holds up!",4,1,4,General,Dresses,Dresses,"Comfortable meets cute This dress is adorable. it's easy to wear, really comfortable and i think looks great on. i'm 5'4"", i probably should have gotten a petite - the shortest part of the dress meets my knees. the fabric is quite soft, flows like jersey - it does seem to be a little cheaper and i can't speak to durability yet...hoping it holds up!",best dress|comfortable fabric
1078,41,Just perfect!,"I wanted to love this dress..and it did not disappoint! true to size, not too snug but doesn't make you look shapeless. the material is soft and has great movement. looks great with boots and booties. i know i will be wearing this one often!",5,1,1,General,Dresses,Dresses,"Just perfect! I wanted to love this dress..and it did not disappoint! true to size, not too snug but doesn't make you look shapeless. the material is soft and has great movement. looks great with boots and booties. i know i will be wearing this one often!",perfect dress|fit be|fit perfect
1078,28,,"Casual comfort with style! fabric is a dream to wear and it flows nicely. not exactly form-fitting, but still flattering. i'm 5'9, 140, and wore the medium.",5,1,0,General,Dresses,Dresses," Casual comfort with style! fabric is a dream to wear and it flows nicely. not exactly form-fitting, but still flattering. i'm 5'9, 140, and wore the medium.",fit style|fit be|medium fit|comfortable fabric
1078,59,,The fabric is super soft and litght. it hardly feels like you are wearing it. body skimming fit can disguise a less than perfect figure. can easily go from day to night. absolutely love.,5,1,0,General,Dresses,Dresses, The fabric is super soft and litght. it hardly feels like you are wearing it. body skimming fit can disguise a less than perfect figure. can easily go from day to night. absolutely love.,comfy fit|comfortable fabric
1078,28,Fits like a mumu,"This dress looks great online with boots as shown. when it arrived and i tried it on, it fit great on my arms, wasn't too tight on my neck, but once it went down over my chest (36c), the dress never came back ""in"" to show my feminine waist/shape. it just looked like a big trash bag on me, very disappointing! similar to a mumu.",2,0,2,General,Dresses,Dresses,"Fits like a mumu This dress looks great online with boots as shown. when it arrived and i tried it on, it fit great on my arms, wasn't too tight on my neck, but once it went down over my chest (36c), the dress never came back ""in"" to show my feminine waist/shape. it just looked like a big trash bag on me, very disappointing! similar to a mumu.",fit dress|comfy fit
1078,48,So simple but so cute!,"I bought the multi-color stripe and it is adorable! i am 5'9"", 135 lbs and purchased a size small. it is a perfect length and drapes well...not too tight at all. i received a ton of compliments the first time i wore it. highly recommend!",5,1,1,General,Dresses,Dresses,"So simple but so cute! I bought the multi-color stripe and it is adorable! i am 5'9"", 135 lbs and purchased a size small. it is a perfect length and drapes well...not too tight at all. i received a ton of compliments the first time i wore it. highly recommend!",Context not found
1078,57,Thin and sheer,"I was hoping this dress was a bit thicker, but when i tried it on the fabric was very thin and sheer. because of the body skimming design, this dress likely won't work on many without some serious spanx or body trimming hosiery. if you work out and are very fit, you might like it, but i don't so i'm not that brave! lol",4,0,19,General,Dresses,Dresses,"Thin and sheer I was hoping this dress was a bit thicker, but when i tried it on the fabric was very thin and sheer. because of the body skimming design, this dress likely won't work on many without some serious spanx or body trimming hosiery. if you work out and are very fit, you might like it, but i don't so i'm not that brave! lol",flatter dress
1078,58,Classy cling,I took a chance buying online. i'm thrilled this dress clings at the top and releases where it should (below the bust) without looking like a tent. a very classy dress for work or play. just hope it holds up after a wash as the material is thin (but opaque). love this dress.,5,1,0,General,Dresses,Dresses,Classy cling I took a chance buying online. i'm thrilled this dress clings at the top and releases where it should (below the bust) without looking like a tent. a very classy dress for work or play. just hope it holds up after a wash as the material is thin (but opaque). love this dress.,comfy dress|comfortable fabric
1078,27,,"Love this dress!! i layer spanx and a seamless tank underneath, as the fabric would show everything if worn on it's own.",4,1,0,General,Dresses,Dresses," Love this dress!! i layer spanx and a seamless tank underneath, as the fabric would show everything if worn on it's own.",unique dress|comfortable fabric
1078,62,Bought every color,"The price is amazing for this easy and flattering dress. looks great as is or with a scarf, sweater, jacket, you name it! i just couldn't resist getting carried away with this one..",5,1,0,General,Dresses,Dresses,"Bought every color The price is amazing for this easy and flattering dress. looks great as is or with a scarf, sweater, jacket, you name it! i just couldn't resist getting carried away with this one..",flatter dress|jean jacket
1078,43,Just a few things off,"I thought this dress looked really cute and many people gave it great reviews. for me, there were a few key things off for it to work. i thought the material was soft, although not thick as you might expect with a turtleneck style dress. i ordered a small and the top fit ok, the arms were a little tight. then the larger problem was the body, it hides everything which is great but the way it fell and just sort of hung there, it didn't do anything for my figure and was not flattering around the wa",3,0,0,General,Dresses,Dresses,"Just a few things off I thought this dress looked really cute and many people gave it great reviews. for me, there were a few key things off for it to work. i thought the material was soft, although not thick as you might expect with a turtleneck style dress. i ordered a small and the top fit ok, the arms were a little tight. then the larger problem was the body, it hides everything which is great but the way it fell and just sort of hung there, it didn't do anything for my figure and was not flattering around the wa",simple dress|fit style
1078,69,Great dress,"Great dress - the hardest part was picking which color. the dress is a slim swing silhouette and very flattering. the fabric skims the body without highlighting my problem areas (lower abdomen and hips). the dress is modest enough for work (it ends a few inches above the knee in the middle, comes to my knee on the sides). i am always a xs or s in maeve - i went with the small on this dress. the sleeves aren't as long as the picture shows - they ended where they should. i went with the navy and w",5,1,17,General,Dresses,Dresses,"Great dress Great dress - the hardest part was picking which color. the dress is a slim swing silhouette and very flattering. the fabric skims the body without highlighting my problem areas (lower abdomen and hips). the dress is modest enough for work (it ends a few inches above the knee in the middle, comes to my knee on the sides). i am always a xs or s in maeve - i went with the small on this dress. the sleeves aren't as long as the picture shows - they ended where they should. i went with the navy and w",simple dress|long torso|sheer sleeves
1078,45,Awesome dress/tunic,"I fell in love with this as soon as i tried it on. it doesn't look nearly as good on the hanger, so definitely worth trying on. the fabric is high quality and super comfy; the fit is very flattering. i am curvy, 5'7"" and got the navy stripe print in size small. it's very forgiving, fitted without clinging to any ""problem"" areas. i also love how versatile it is--you can wear it as a dress as shown on the models, or as a tunic over tight jeans or jeggings/leggings. love it!",5,1,0,General,Dresses,Dresses,"Awesome dress/tunic I fell in love with this as soon as i tried it on. it doesn't look nearly as good on the hanger, so definitely worth trying on. the fabric is high quality and super comfy; the fit is very flattering. i am curvy, 5'7"" and got the navy stripe print in size small. it's very forgiving, fitted without clinging to any ""problem"" areas. i also love how versatile it is--you can wear it as a dress as shown on the models, or as a tunic over tight jeans or jeggings/leggings. love it!",tunic dress
1078,39,Almost passed,"I saw this online and wasnt sure and actually walked right past it in the store. but my usual stylist walked around the store with me and insisted it was a goodone. she usually knows what she is talking about... super soft nd comfortable, love the long sleeves (it has hidden buttons), cut is flattering on everyone. i ended up ordering petite size. turtleneck is not too tight, and the dress can pretty mjuch be dressed up or down. my friend also bought it (huhm twinsies)!! my favorite design was t",5,1,1,General,Dresses,Dresses,"Almost passed I saw this online and wasnt sure and actually walked right past it in the store. but my usual stylist walked around the store with me and insisted it was a goodone. she usually knows what she is talking about... super soft nd comfortable, love the long sleeves (it has hidden buttons), cut is flattering on everyone. i ended up ordering petite size. turtleneck is not too tight, and the dress can pretty mjuch be dressed up or down. my friend also bought it (huhm twinsies)!! my favorite design was t",simple dress|fit be
1078,29,,,5,1,0,General,Dresses,Dresses, ,No text to analyse
1078,43,"Comfortable, flattering, and versatile","I love this dress (i bought the navy with white stripes). it is comfortable, flattering, and versatile. best of all, i received a complement from my husband, who never comments on my clothing! the drapey knit fabric fits closely (but not tightly) in the shoulders and bust and then skims over the lower body. the fabric is soft and stretchy, not too thick, but still substantial enough that i did not need to wear support garments underneath (i am 5'4"", 123 lbs). i wore this to a christmas party and",5,1,1,General,Dresses,Dresses,"Comfortable, flattering, and versatile I love this dress (i bought the navy with white stripes). it is comfortable, flattering, and versatile. best of all, i received a complement from my husband, who never comments on my clothing! the drapey knit fabric fits closely (but not tightly) in the shoulders and bust and then skims over the lower body. the fabric is soft and stretchy, not too thick, but still substantial enough that i did not need to wear support garments underneath (i am 5'4"", 123 lbs). i wore this to a christmas party and",flatter dress|comfy fit|comfortable fabric
1078,29,Fun comfortable dress,"Love this dress - ""swingy"" is definitely the right descriptor. as someone with a large chest i was worried it would be boxy and make me look larger, but the cut is flattering even if it is on the loose size. it runs slightly large so if you're between sizes i would size down.",5,1,3,General,Dresses,Dresses,"Fun comfortable dress Love this dress - ""swingy"" is definitely the right descriptor. as someone with a large chest i was worried it would be boxy and make me look larger, but the cut is flattering even if it is on the loose size. it runs slightly large so if you're between sizes i would size down.",loose dress
1078,55,Great dress!,This dress is a great casual outfit. tha fabric is substantial and very soft. the only negative would be it is a little large through the chest/arms. i ordered a large as i am curvy but would like to exchange for a medium. sadly the medium is sold out but i love the dress so much i am keeping it!,4,1,0,General,Dresses,Dresses,Great dress! This dress is a great casual outfit. tha fabric is substantial and very soft. the only negative would be it is a little large through the chest/arms. i ordered a large as i am curvy but would like to exchange for a medium. sadly the medium is sold out but i love the dress so much i am keeping it!,perfect dress|medium fit
1078,46,Extremely awkward,"I bought this online so didn't realize that the fabric at the bottom is very, very stiff. i was expecting something silky, or at least on the softer and more moveable side. the best description i can think of is an overly starched mens dress shirt. that being the case, it kind of juts out in weird places. the sweater part is very nice, but it is somewhat closer fitting than what it seems in the picture. the fabric bottom is too ample for the slimmer design of the sweater which just adds to the o",1,0,9,General,Dresses,Dresses,"Extremely awkward I bought this online so didn't realize that the fabric at the bottom is very, very stiff. i was expecting something silky, or at least on the softer and more moveable side. the best description i can think of is an overly starched mens dress shirt. that being the case, it kind of juts out in weird places. the sweater part is very nice, but it is somewhat closer fitting than what it seems in the picture. the fabric bottom is too ample for the slimmer design of the sweater which just adds to the o",comfy dress|comfy fit|comfortable fabric
1078,29,Comfy!,"Love that this is comfy, with a subtle yet sexy vibe. had so many compliments when i wore this to work, with everyone asking where i got it! fits true to size (110lb, 5'4"") and xs fit perfect. took off a star because it may look like it could get that ""fuzzy"" pilling over time.",4,1,0,General,Dresses,Dresses,"Comfy! Love that this is comfy, with a subtle yet sexy vibe. had so many compliments when i wore this to work, with everyone asking where i got it! fits true to size (110lb, 5'4"") and xs fit perfect. took off a star because it may look like it could get that ""fuzzy"" pilling over time.",fit be|comfy fit|fit perfect
1078,28,"Perfect, easy cold weather dress.","This dress is completely versatile and great to wear as is or add a vest or chunky sweater for a layer. i bought it late last week and love the fit and comfort of the jersey knit fabric. also, you can't beat the price for an retailer dress!",5,1,3,General,Dresses,Dresses,"Perfect, easy cold weather dress. This dress is completely versatile and great to wear as is or add a vest or chunky sweater for a layer. i bought it late last week and love the fit and comfort of the jersey knit fabric. also, you can't beat the price for an retailer dress!",simple dress|comfortable fabric
1078,54,Perfect!,"I originally bought this dress in navy and i absolutely loved it! so i bought a second one in the neutral color. they both fit perfectly and are very flattering! i love how i can dress them up or down. i wear them out to run errands and look cute while being comfy. i also wear them to work! i am an np so business casual is a requirement for office days. when i'm used to wearing scrubs, i hate wearing true dress clothes. these dresses are a happy medium. i only wish my size was available in the t",5,1,0,General,Dresses,Dresses,"Perfect! I originally bought this dress in navy and i absolutely loved it! so i bought a second one in the neutral color. they both fit perfectly and are very flattering! i love how i can dress them up or down. i wear them out to run errands and look cute while being comfy. i also wear them to work! i am an np so business casual is a requirement for office days. when i'm used to wearing scrubs, i hate wearing true dress clothes. these dresses are a happy medium. i only wish my size was available in the t",perfect dress|fit be|comfy fit|fit perfect
1078,60,Darling dress,"This dress is super comfy and really cute! i was worried that the horizontal stripes might not be flattering, but they didn't make me look larger at all. it's great for casual wear, but can easily be dressed up with a jacket and booties.",5,1,2,General,Dresses,Dresses,"Darling dress This dress is super comfy and really cute! i was worried that the horizontal stripes might not be flattering, but they didn't make me look larger at all. it's great for casual wear, but can easily be dressed up with a jacket and booties.",flatter dress
1078,36,Perfection,"This dress is absolutely flattering and will make you feel beautiful. fabric is thin but can easily be transitioned from fall to winter to spring. hugs all the right places. true to size. i am 5'2 and 120lbs, curvy and the small fit well. i am so happy with this purchase. great price point as well",5,1,1,General,Dresses,Dresses,"Perfection This dress is absolutely flattering and will make you feel beautiful. fabric is thin but can easily be transitioned from fall to winter to spring. hugs all the right places. true to size. i am 5'2 and 120lbs, curvy and the small fit well. i am so happy with this purchase. great price point as well",flatter dress|pretty fabric
1078,63,Speaking to the older (still hip) size 12-14 & up,"Love this dress! purchased it online, the xl sizes can be difficult to find in the store. dress is very cute on and you don't need to be reed thin like the model. it flatters the figure and yes, i wore spank with it. the length is good, the design (black and neutral) is flattering. i chose this to wear to my husband's christmas office party (his new job)! you know first impressions; i did not want to be over dressed. i wore my antho black boots which lace in back and go over the knee- (slouch a",5,1,2,General,Dresses,Dresses,"Speaking to the older (still hip) size 12-14 & up Love this dress! purchased it online, the xl sizes can be difficult to find in the store. dress is very cute on and you don't need to be reed thin like the model. it flatters the figure and yes, i wore spank with it. the length is good, the design (black and neutral) is flattering. i chose this to wear to my husband's christmas office party (his new job)! you know first impressions; i did not want to be over dressed. i wore my antho black boots which lace in back and go over the knee- (slouch a",fit dress|large bust
1078,36,Work or play!,"This dress is super comfortable and flattering.  i went with the stripes (and the p to shorten the length) -- it looks amazing with otk boots.  however, the material isn't very thick; it's more of a fall/spring dress than a winter.  i'm a xs-s p in retailer dresses - i went with the small.  xs would've fit but less flatteringly",5,1,0,General,Dresses,Dresses,"Work or play! This dress is super comfortable and flattering.  i went with the stripes (and the p to shorten the length) -- it looks amazing with otk boots.  however, the material isn't very thick; it's more of a fall/spring dress than a winter.  i'm a xs-s p in retailer dresses - i went with the small.  xs would've fit but less flatteringly",flatter dress
1078,28,Love this fabric!,The sleeves are fitted which i love. works with a belt or without.,5,1,0,General,Dresses,Dresses,Love this fabric! The sleeves are fitted which i love. works with a belt or without.,comfortable fabric|sheer sleeves
1078,42,Say yes to this dress!,"I read the rave reviews, but tried this on with low expectations. i am curvier on top so i thought the dress would make my chest look huge and show my tummy budges. the dress was the exact opposite - so flattering and a piece i could truly dress up or down. i am 5'6"", 135lbs and a small fit perfectly. i rarely purchase anything at full price but plan to circle back to my local retailer to pick this up today.",5,1,0,General,Dresses,Dresses,"Say yes to this dress! I read the rave reviews, but tried this on with low expectations. i am curvier on top so i thought the dress would make my chest look huge and show my tummy budges. the dress was the exact opposite - so flattering and a piece i could truly dress up or down. i am 5'6"", 135lbs and a small fit perfectly. i rarely purchase anything at full price but plan to circle back to my local retailer to pick this up today.",fit dress
1078,42,Super flattering,"This dress is comfortable, hugs and skims at all the right places, and sports a perfect length for a shortie like me. wish the other patterns weren't sold out.",5,1,0,General,Dresses,Dresses,"Super flattering This dress is comfortable, hugs and skims at all the right places, and sports a perfect length for a shortie like me. wish the other patterns weren't sold out.",flatter dress
1078,49,,"Love everything about this dress...cut, color, material and price!",5,1,0,General,Dresses,Dresses," Love everything about this dress...cut, color, material and price!",gorgeous dress|great fabric|beautiful material
1078,46,Love it!,"The fabric feels and hangs nicely. it's very versatile, you can dress up or down. i purchased the navy stripe one and wear with brown boots. thinking i might need one of the other two as well, perfect for texas winters!!",5,1,3,General,Dresses,Dresses,"Love it! The fabric feels and hangs nicely. it's very versatile, you can dress up or down. i purchased the navy stripe one and wear with brown boots. thinking i might need one of the other two as well, perfect for texas winters!!",fun dress|pretty fabric
1078,31,Love,"Super cute, flowy, and flattering. i would buy again in a heartbeat.",5,1,0,General,Dresses,Dresses,"Love Super cute, flowy, and flattering. i would buy again in a heartbeat.",Context not found
1078,55,"Fl;attering, versatile, packable","I had to order this dress in three different sizes to get it right. i'm 5'6"" and 125, but have a petite frame with curves, so i ordered the small petite; the sleeves and length were too short. then i tried the small regular, and i swam in that one; way too much fabric. the i tried the xs and it fit perfectly. it does stretch around the bust line, so wearing a red bra would look tacky as you can see through the lighter fabric, but black or nude is fine, or even a slip or a tank would cure that is",5,1,0,General,Dresses,Dresses,"Fl;attering, versatile, packable I had to order this dress in three different sizes to get it right. i'm 5'6"" and 125, but have a petite frame with curves, so i ordered the small petite; the sleeves and length were too short. then i tried the small regular, and i swam in that one; way too much fabric. the i tried the xs and it fit perfectly. it does stretch around the bust line, so wearing a red bra would look tacky as you can see through the lighter fabric, but black or nude is fine, or even a slip or a tank would cure that is",fit dress|fit style|fit be|comfy fit|sheer sleeves|large bust
1078,36,,"This is the softest most comfortable dress ever. i bought a large because it was the only one in stock at the store. i'm 5'9, 135 and it's a little loose but still flattering and comfortable due to my height. if you are tall you will not be disappointed w this dress!",5,1,0,General,Dresses,Dresses," This is the softest most comfortable dress ever. i bought a large because it was the only one in stock at the store. i'm 5'9, 135 and it's a little loose but still flattering and comfortable due to my height. if you are tall you will not be disappointed w this dress!",fit dress
1078,42,Love the design!,Finally a dress that is not too short! i'm 5'11 and ordered two sizes. the small was too short and a little snug for my liking. but the medium was a perfect fit.,5,1,1,General,Dresses,Dresses,Love the design! Finally a dress that is not too short! i'm 5'11 and ordered two sizes. the small was too short and a little snug for my liking. but the medium was a perfect fit.,fit dress|small fit|small size
1078,51,Perfect fit,"This will be a great go to piece with leggings and boots for winter and to transition into spring with wedges. i purchased the blue stripe and the multi stripe with the intention of returning one but i liked them enough to keep both. the quality of material is great and super soft and i love the little snap detail on the sleeves. i am 5' 7"", and most always wear a size medium and it fit perfect. the dress hit right above the knee but not too high so i can wear the dresses with or without tights.",5,1,0,General,Dresses,Dresses,"Perfect fit This will be a great go to piece with leggings and boots for winter and to transition into spring with wedges. i purchased the blue stripe and the multi stripe with the intention of returning one but i liked them enough to keep both. the quality of material is great and super soft and i love the little snap detail on the sleeves. i am 5' 7"", and most always wear a size medium and it fit perfect. the dress hit right above the knee but not too high so i can wear the dresses with or without tights.",fit dress|fit be|fit perfect
1078,39,Like butter!,"Love this dress! i bought the blue motif. which barely has any blue at all. it is the softest cotton dress i own. i wore it with my red hunter boots today and it made for the best rainy day ensemble. love, love! and i got it on sale which just sweetens the deal :)",5,1,0,General,Dresses,Dresses,"Like butter! Love this dress! i bought the blue motif. which barely has any blue at all. it is the softest cotton dress i own. i wore it with my red hunter boots today and it made for the best rainy day ensemble. love, love! and i got it on sale which just sweetens the deal :)",blue dress
1078,43,This dress is everything,"If you want it, buy it now. this dress is everything and then some. love it. i bought two, the neutral (black) and the turquoise. the turquoise one is a very retro print, i am getting many compliments. they are so comfortable and flattering. i'm all about this price point retailer. more please!",5,1,0,General,Dresses,Dresses,"This dress is everything If you want it, buy it now. this dress is everything and then some. love it. i bought two, the neutral (black) and the turquoise. the turquoise one is a very retro print, i am getting many compliments. they are so comfortable and flattering. i'm all about this price point retailer. more please!",unique dress
1078,34,,Absolutely love this dress! so cute with booties and a jean jacket. will be a great staple for spring and fall,5,1,0,General,Dresses,Dresses, Absolutely love this dress! so cute with booties and a jean jacket. will be a great staple for spring and fall,awesome dress|jean jacket
1078,46,Super swing dress,As usual this dress does not disappoint. looks great with boots and is the perfect day to date dress.,5,1,2,General,Dresses,Dresses,Super swing dress As usual this dress does not disappoint. looks great with boots and is the perfect day to date dress.,best dress
1078,36,,"Very comfortable and stylish. can wear with tights, as a dress, or over jeans. cute any way! the material is not super thick, but not too thin.",5,1,0,General,Dresses,Dresses," Very comfortable and stylish. can wear with tights, as a dress, or over jeans. cute any way! the material is not super thick, but not too thin.",comfy dress|fit style|comfortable fabric
1078,41,Lovely perfection,"I bought the dress in navy stripe in december and it became a favorite, so i jumped at the opportunity to buy the ""blue"" (pink/purple/blue/black stripes) when it went on sale. this dress is very flattering and feminine, i love the fitted top, fitted sleeves with a cute button detail, and the asymmetrical hemline. i use the navy for work, whereas the colorful stripey one is fun on the weekends. it washes well and holds shape (i hang it to dry). i like it best with boots, but it would work with fl",5,1,0,General,Dresses,Dresses,"Lovely perfection I bought the dress in navy stripe in december and it became a favorite, so i jumped at the opportunity to buy the ""blue"" (pink/purple/blue/black stripes) when it went on sale. this dress is very flattering and feminine, i love the fitted top, fitted sleeves with a cute button detail, and the asymmetrical hemline. i use the navy for work, whereas the colorful stripey one is fun on the weekends. it washes well and holds shape (i hang it to dry). i like it best with boots, but it would work with fl",awesome dress
1078,48,Simple and stylish,"I really liked this dress. ultimately, the turtleneck isn't as flattering on me, but it was a tough choice. the fabric is nice, the style is nice, and it would be easy to wear.",4,1,0,General,Dresses,Dresses,"Simple and stylish I really liked this dress. ultimately, the turtleneck isn't as flattering on me, but it was a tough choice. the fabric is nice, the style is nice, and it would be easy to wear.",simple dress|fit style|pretty fabric
1078,61,Perfection!,"Love this dress! i can't say enough about it. comfortable, stylish, packable! doesn't wrinkle at all. i love it. i bought the neutral and the turquoise. only planned on keeping one but i love it so much i'm keeping both. good dress for fall/winter to wear with flats or tights and boots. can easily be dressed up or worn casual. i am 5'1"" 115 lbs and bought the xs petite. perfect fit. a great price point especially with the 25% off dresses.",5,1,4,General,Dresses,Dresses,"Perfection! Love this dress! i can't say enough about it. comfortable, stylish, packable! doesn't wrinkle at all. i love it. i bought the neutral and the turquoise. only planned on keeping one but i love it so much i'm keeping both. good dress for fall/winter to wear with flats or tights and boots. can easily be dressed up or worn casual. i am 5'1"" 115 lbs and bought the xs petite. perfect fit. a great price point especially with the 25% off dresses.",loose dress|comfy fit
1078,40,,,5,1,0,General,Dresses,Dresses, ,No text to analyse
1078,39,Gorgeous dress,I absolutely love this dress. it's great quality and fits perfectly.,5,1,0,General,Dresses,Dresses,Gorgeous dress I absolutely love this dress. it's great quality and fits perfectly.,gorgeous dress
1078,39,Amazing dress,"Once again, retailer delivers a beautiful, quality dress. i love it! it is comfortable and flattering. the material is light-weight enough that i will be able to wear into spring.",5,1,0,General,Dresses,Dresses,"Amazing dress Once again, retailer delivers a beautiful, quality dress. i love it! it is comfortable and flattering. the material is light-weight enough that i will be able to wear into spring.",flatter dress|comfortable fabric
1078,46,Love it!,I love this dress. the quality of the material is very nice - good weight and softness. the dress hides my baby belly and feels really comfortable on. i got tons of compliments when i wore it!,5,1,0,General,Dresses,Dresses,Love it! I love this dress. the quality of the material is very nice - good weight and softness. the dress hides my baby belly and feels really comfortable on. i got tons of compliments when i wore it!,gorgeous dress|great fabric
1078,26,Youthful swing dress,"I am 5'1"", 32-26-36 and 115 lbs and got the xsp in the neutral motif at a great price. shipping was quick as well (2 business days). the dotted swirly lines are more beige than they appear on the model. great shape and easy jersey silhouette that will be flattering on all body shapes! will look great with a long statement necklace.",5,1,3,General,Dresses,Dresses,"Youthful swing dress I am 5'1"", 32-26-36 and 115 lbs and got the xsp in the neutral motif at a great price. shipping was quick as well (2 business days). the dotted swirly lines are more beige than they appear on the model. great shape and easy jersey silhouette that will be flattering on all body shapes! will look great with a long statement necklace.",simple dress
1078,31,Cheap,"This dress looks and feels cheap. the white material is stiff and does not iron nicely. the grey sweater is super thin and very cheap looking. overall, a pretty horrible dress. save your money,",1,0,0,General Petite,Dresses,Dresses,"Cheap This dress looks and feels cheap. the white material is stiff and does not iron nicely. the grey sweater is super thin and very cheap looking. overall, a pretty horrible dress. save your money,",simple dress|pretty fabric
1078,47,Just bad,"I'm usually a fan of maeve, but this dress is just bad. the fabric is thin and filmy, and it stretches to sheer over your chest. the turtleneck is neither tight nor loose, it just droops in a most unfortunate way.",1,0,2,General Petite,Dresses,Dresses,"Just bad I'm usually a fan of maeve, but this dress is just bad. the fabric is thin and filmy, and it stretches to sheer over your chest. the turtleneck is neither tight nor loose, it just droops in a most unfortunate way.",fit dress|fit style|comfortable fabric
1078,28,Great dress for ladies with smaller curves,"I wanted to like this dress, but it just did not work for a bustier frame. the fabric is quite loose, does not nip in at the waist and is not particularly clingy, so if you are well-endowed, your assets create a bit of a shelf from which the rest of the dress just hangs. as a result, the swing comes from the apex of your chest as opposed to from your hips (as on the model), and the asymmetrical hemline makes the look even more awkward. on smaller curves, this would likely be very flattering, but",2,0,1,General Petite,Dresses,Dresses,"Great dress for ladies with smaller curves I wanted to like this dress, but it just did not work for a bustier frame. the fabric is quite loose, does not nip in at the waist and is not particularly clingy, so if you are well-endowed, your assets create a bit of a shelf from which the rest of the dress just hangs. as a result, the swing comes from the apex of your chest as opposed to from your hips (as on the model), and the asymmetrical hemline makes the look even more awkward. on smaller curves, this would likely be very flattering, but",flatter dress
1078,42,Fabric quality,"I ordered the neutral and this dress feels and looks great. but my issue is with the fabric. while very comfortable, it fades where its stretched. so around my bust and my back when i moved my arms. i am 5'9"", 145 lbs and the small fit me the best but i tried on the medium just to see if it was a fit issue. the fabric still looked weird. i'm disappointed to send it back but i just can't keep it.",3,0,3,General Petite,Dresses,Dresses,"Fabric quality I ordered the neutral and this dress feels and looks great. but my issue is with the fabric. while very comfortable, it fades where its stretched. so around my bust and my back when i moved my arms. i am 5'9"", 145 lbs and the small fit me the best but i tried on the medium just to see if it was a fit issue. the fabric still looked weird. i'm disappointed to send it back but i just can't keep it.",fit dress|fit be|medium fit|comfortable fabric
1078,43,Fun dress,"I watched this dress for quite awhile and when it went on sale ordered it. i'm very happy with the purchase. it's swingy and fun, looks great with tall boots too. i said it runs true to size but i bet the size smaller would have been great too just because it is a bit of a looser fit.",5,1,0,General Petite,Dresses,Dresses,"Fun dress I watched this dress for quite awhile and when it went on sale ordered it. i'm very happy with the purchase. it's swingy and fun, looks great with tall boots too. i said it runs true to size but i bet the size smaller would have been great too just because it is a bit of a looser fit.",fun dress|small fit
1078,43,Easy comfort,There's a stretch and a swing to the dress that makes you feel light and free. really sexy as pictured with boots and scarf,5,1,1,General Petite,Dresses,Dresses,Easy comfort There's a stretch and a swing to the dress that makes you feel light and free. really sexy as pictured with boots and scarf,comfy dress
1078,79,Love this dress!,"Soft and flowy. fit is great. quality is great. i love this dress and i purchased in the turquoise color as well. i haven't worn a dress in 10+ years so i had a lot of reservation that this would be my first. highly recommend.
i paired this with 4"" short black suede boots and black tights. many compliments (even from my husband and he doesn't usually pay much attention).",5,1,1,General Petite,Dresses,Dresses,"Love this dress! Soft and flowy. fit is great. quality is great. i love this dress and i purchased in the turquoise color as well. i haven't worn a dress in 10+ years so i had a lot of reservation that this would be my first. highly recommend.
i paired this with 4"" short black suede boots and black tights. many compliments (even from my husband and he doesn't usually pay much attention).",fit dress|fit be|comfy fit
1078,57,"Cute, comfy, swing dress",Love this swing dress. i purchased it for work. it is light and comfy. i wear it with tights and boots. i even purchased it in another color.,5,1,0,General Petite,Dresses,Dresses,"Cute, comfy, swing dress Love this swing dress. i purchased it for work. it is light and comfy. i wear it with tights and boots. i even purchased it in another color.",comfy dress
1078,40,Navy striped dress,"I purchased a medium. i am 5'6"" 140 lbs and it fit perfectly. the navy is pretty dark, almost black. the fabric is very soft. the cut is more form fitting in the top and then comes out to an a line. it is not as bulky as some swing dresses. in the photo it almost looks like a handkerchief hem, but in real life it is less pronounced. i have no negatives. i would consider getting a second pattern if it goes on sale.",5,1,4,General Petite,Dresses,Dresses,"Navy striped dress I purchased a medium. i am 5'6"" 140 lbs and it fit perfectly. the navy is pretty dark, almost black. the fabric is very soft. the cut is more form fitting in the top and then comes out to an a line. it is not as bulky as some swing dresses. in the photo it almost looks like a handkerchief hem, but in real life it is less pronounced. i have no negatives. i would consider getting a second pattern if it goes on sale.",fit dress|fit be|medium fit|comfortable fabric
1078,61,Fits very nicely,The most important thing is that my husband said he really liked the dress when i put it on.,5,1,0,General Petite,Dresses,Dresses,Fits very nicely The most important thing is that my husband said he really liked the dress when i put it on.,fit dress|fit be|comfy fit
